sale_id,game_id,platform,publisher,developer,games_sold,years
18622,7481,DS,Creative Core,Creative Core,0.01,2008
18623,10110,PSP,CyberFront,CyberFront,0.01,2009
18624,12959,GBA,Activision,DC Studios,0.01,2005
18625,13394,X360,Warner Bros. Interactive Entertainment,Freedom Factory Studios,0.01,2013
18626,4012,Wii,Square Enix,Square Enix,0.01,2009
18627,10350,DS,UFO Interactive,Starfish Inc.,0.01,2007
18628,3603,DS,MTO,MTO,0.01,2007
18629,4442,GC,Encore,King of the Jungle,0.01,2003
18630,4561,PS2,Kadokawa Shoten,Regista,0.01,2008
18631,12489,X360,D3Publisher,Monkey Bar Games,0.01,2013
18632,1653,PSV,5pb,5pb. Inc.,0.01,2017
18633,9889,PS2,Alchemist,Alchemist,0.01,2009
18634,12563,PS2,Valcon Games,Jack of All Games,0.01,2006
18635,2575,XB,TDK Mediactive,Vicious Cycle,0.01,2003
18636,7248,XOne,Sold Out,Grip Games,0.01,2018
18637,5089,PS2,Jaleco,Jaleco Entertainment,0.01,2007
18638,7626,PSP,Otomate,Unknown,0.01,2013
18639,5754,PSP,Spike,Spike,0.01,2009
18640,7175,PC,Activision,Torus Games,0.01,2007
18641,5268,PSP,D3 Publisher,Vridge,0.01,2010
18642,11539,PC,Atari,Starbreeze Studios AB,0.01,2009
18643,7550,PS3,Namco Bandai Games,CyberConnect2,0.01,2016
18644,7915,XB,2K Sports,2K Sports,0.01,2006
18645,3002,PSV,Nitroplus,Unknown,0.01,2014
18646,10116,PSP,Idea Factory,Unknown,0.01,2013
18647,8816,XB,Mud Duck Productions,Argonaut Games,0.01,2004
18648,3509,PC,Bethesda Softworks,Bethesda Softworks,0.01,2015
18649,6182,Wii,Ravenscourt,Ravenscourt,0.01,2018
18650,7215,PS4,Merge Games,Digital Sun,0.01,2018
18651,7138,DS,Majesco,Taito Corporation,0.01,2006
18652,4582,PS3,Aksys Games,Idea Factory,0.01,2014
18653,4641,PSV,5pb,5pb. Inc.,0.01,2014
18654,11809,PSV,Kadokawa Games,Crim,0.01,2017
18655,12832,PS2,Idea Factory,Idea Factory,0.01,2009
18656,490,PSP,Quinrose,Unknown,0.01,2012
18657,1222,PS3,2K Games,Gearbox Software,0.01,2010
18658,9358,X360,Milestone S.r.l.,Milestone S.r.l.,0.01,2015
18659,7147,Wii,Little Orbit,Torus Games,0.01,2015
18660,9626,PSP,Idea Factory,Idea Factory,0.01,2010
18661,2041,X360,Compile Heart,Compile Heart,0.01,2009
18662,2045,XB,Ubisoft,Genki,0.01,2003
18663,4013,DS,Destineer,Magellan Interactive,0.01,2007
18664,6834,PS,Gust,Gust,0.01,1996
18665,8113,PS4,5pb,5pb. Inc.,0.01,2017
18666,10983,XB,Jaleco,Runecraft,0.01,2002
18667,275,PSP,CyberFront,Kogado Software Products,0.01,2010
18668,13056,3DS,Namco Bandai Games,Little Orbit,0.01,2014
18669,3095,PSP,Hudson Entertainment,Hudson Soft,0.01,2008
18670,1456,3DS,Nippon Columbia,Nippon Columbia,0.01,2017
18671,1837,PC,Nordic Games,Stormregion,0.01,2016
18672,3844,PC,Empire Interactive,Bugbear Entertainment,0.01,2008
18673,342,NS,PQube,3DClouds.it,0.01,2018
18674,5517,X360,O-Games,Gusto Games,0.01,2010
18675,12034,DS,Mentor Interactive,Mentor Interactive,0.01,2011
18676,291,Wii,Big Ben Interactive,Red Wagon,0.01,2011
18677,2242,GC,Simon & Schuster Interactive,Boston Animation,0.01,2002
18678,4735,PC,GameTrust,Frozenbyte,0.01,2017
18679,9570,XOne,Tru Blu Entertainment,Big Ant Studios,0.01,2015
18680,9682,PSV,Kadokawa Games,Unknown,0.01,2013
18681,12901,NS,Tecmo Koei,Omega Force,0.01,2017
18682,12839,PS2,Idea Factory,Idea Factory,0.01,2010
18683,1498,NS,Merge Games,Teku Studios,0.01,2018
18684,907,PC,Eidos Interactive,Eidos Hungary,0.01,2007
18685,8096,DS,Konami,Konami,0.01,2007
18686,9575,PC,Big Ben Interactive,HB Studios,0.01,2015
18687,4775,PSP,Prototype,Prototype,0.01,2009
18688,8496,GBA,Ubisoft,Jorudan,0.01,2007
18689,9739,DS,MTO,MTO,0.01,2007
18690,1996,NS,Outright Games,Outright Games,0.01,2018
18691,6807,PSP,5pb,5pb. Games,0.01,2008
18692,11404,PSP,From Software,From Software,0.01,2009
18693,8194,NS,Capcom,Capcom,0.01,2019
18694,12793,PS2,D3 Publisher,HuneX,0.01,2007
18695,11858,PS4,NIS America,Nippon Ichi Software,0.01,2019
18696,11999,DS,Majesco,Happy Happening,0.01,2007
18697,9650,PSP,Namco Bandai Games,Unknown,0.01,2012
18698,1875,PC,Electronic Arts,Westwood Studios,0.01,2002
18699,5546,PC,THQ,Juice Games,0.01,2008
18700,13103,PS4,Wired Productions,thumbfood Ltd.,0.01,2018
18701,3596,PSV,Focus Home Interactive,Giants Software,0.01,2014
18702,9668,PS3,Namco Bandai Games,Unknown,0.01,2014
18703,10526,PSV,Funbox Media,Electronic Arts,0.01,2015
18704,11366,3DS,Activision,Magic Pockets,0.01,2013
18705,12094,X360,Prototype,Prototype,0.01,2009
18706,10099,PSV,Idea Factory,Idea Factory,0.01,2017
18707,11619,X360,Electronic Arts,Headgate,0.01,2006
18708,8719,PC,Electronic Arts,Electronic Arts,0.01,2008
18709,13131,PS2,SNK Playmore,SNK Playmore Corporation,0.01,2008
18710,2834,PS4,El Dia,El Dia,0.01,2018
18711,11474,Wii,Conspiracy Entertainment,Conspiracy Entertainment,0.01,2009
18712,9545,PS2,Aquaplus,Aquaplus,0.01,2007
18713,11428,DS,Konami,Konami,0.01,2009
18714,12540,DS,D3 Publisher,D3 Publisher,0.01,2009
18715,9106,PS3,Ongakukan,Ongakukan,0.01,2006
18716,10422,3DS,imageepoch Inc.,imageepoch Inc.,0.01,2014
18717,276,PSP,5pb,Unknown,0.01,2012
18718,2345,PC,Global Star Software,Global Star Software,0.01,2006
18719,3330,XB,Konami,Konami Computer Entertainment Osaka,0.01,2002
18720,12771,GC,Sega,Artificial Mind and Movement,0.01,2005
18721,4971,DS,Aksys Games,Barnhouse Effect,0.01,2007
18722,11977,Wii,SVG Distribution,Mastertronic,0.01,2011
18723,4329,PSV,ASCII Media Works,Unknown,0.01,2014
18724,5979,PS4,5pb,5pb. Inc.,0.01,2017
18725,4270,PC,Kalypso,Societe Pollene,0.01,2009
18726,4966,3DS,Independent Arts Software GmbH,Ravenscourt,0.01,2015
18727,10109,PSP,CyberFront,CyberFront,0.01,2009
18728,11155,X360,Black Bean Games,Milestone S.r.l,0.01,2009
18729,11416,PSP,Russel,Russel,0.01,2010
18730,11972,PC,Ascaron Entertainment,UIG Entertainment,0.01,2012
18731,3244,DS,DTP Entertainment,Edios Interactive,0.01,2008
18732,4205,PSV,Arc System Works,Unknown,0.01,2013
18733,12353,PS3,Focus Home Interactive,Cyanide Studio,0.01,2014
18734,654,PSV,Tecmo Koei,Gust,0.01,2017
18735,11526,Wii,Konami,Konami,0.01,2010
18736,3854,PSV,Prototype,Prototype,0.01,2014
18737,1504,NS,Capcom,Capcom,0.01,2018
18738,1549,PS3,Warner Bros. Interactive Entertainment,Avalanche Software,0.01,2017
18739,5332,NS,Arc System Works,Arc System Works,0.01,2018
18740,6763,NS,Capcom,Capcom,0.01,2018
18741,10065,X360,KOEI,Omega Force,0.01,2005
18742,12184,PSV,Nihon Falcom Corporation,Unknown,0.01,2016
18743,1351,X360,5pb,Tachyon Inc.,0.01,2016
18744,4049,PS2,KOEI,Koei/Inis,0.01,2007
18745,6082,PC,Focus Home Interactive,Cyanide Studio,0.01,2017
18746,595,XOne,Ubisoft,Climax Studios,0.01,2016
18747,859,PS4,M2,Arc System Works,0.01,2016
18748,4777,PSP,Quinrose,Unknown,0.01,2014
18749,6382,PC,Activision,Aspyr,0.01,2008
18750,5085,PC,Interplay,Black Isle Studios,0.01,2002
18751,12820,GBA,"Destination Software, Inc",Inferno Games,0.01,2004
18752,5563,PS2,Marvelous Interactive,Marvelous Interactive,0.01,2008
18753,12456,PC,Kalypso,Haemimont Games,0.01,2010
18754,10033,PS3,Views,Unknown,0.01,2014
18755,6355,DS,Mumbo Jumbo,Mac Play,0.01,2007
18756,8270,3DS,Mastiff,Mastiff,0.01,2011
18757,13039,NS,Koei Tecmo,Koei Tecmo Games,0.01,2018
18758,4137,3DS,Majesco Entertainment,Cooking Mama Ltd.,0.01,2014
18759,9617,XOne,Square Enix,Milestone S.r.l,0.01,2016
18760,4775,PS2,Prototype,Prototype,0.01,2008
18761,10018,PS2,Capcom,Capcom,0.01,2007
18762,5544,DS,Commseed,Commseed,0.01,2008
18763,11591,PSP,Sony Computer Entertainment,SCE Japan Studio,0.01,2010
18764,5717,Wii,Marvelous Interactive,Marvelous Interactive,0.01,2008
18765,13322,PS4,5pb,5pb. Inc.,0.01,2017
18766,347,PC,Atari,Eden Studios,0.01,2008
18767,7248,PS4,Sold Out,Grip Games,0.01,2018
18768,9193,GBA,Crave Entertainment,Crawfish Interactive,0.01,2001
18769,12978,DS,Ubisoft,Route 1 Games,0.01,2008
18770,13021,PC,Konami,Konami Computer Entertainment Tokyo,0.01,2007
18771,12799,DS,D3 Publisher,HuneX,0.01,2008
18772,3226,GC,Kemco,HotGen Studios,0.01,2002
18773,9567,XOne,Alternative Software,Wicked Witch Software,0.01,2016
18774,9876,PC,Sega,Sega Racing Studio,0.01,2007
18775,6435,PS2,Enterbrain,Enterbrain,0.01,2007
18776,9075,XOne,Ubisoft,Ubisoft Paris,0.01,2014
18777,6809,PSP,5pb,5pb. Games,0.01,2009
18778,3417,3DS,FuRyu Corporation,Studio Saizensen,0.01,2013
18779,3586,PS4,UIG Entertainment,UIG Entertainment,0.01,2016
18780,6318,PS2,5pb,HuneX,0.01,2009
18781,13532,XOne,Ubisoft,Ubisoft Montpellier,0.01,2016
18782,4381,PC,Sierra Entertainment,Papyrus,0.01,1998
18783,12388,PC,Activision,High Moon Studios,0.01,2012
18784,12474,PS3,Namco Bandai Games,Unknown,0.01,2014
18785,8886,PC,Konami,Konami,0.01,2009
18786,10346,DS,UFO Interactive,Starfish Inc.,0.01,2008
18787,11365,VC,Konami Digital Entertainment,Konami,0.01,2007
18788,13230,PS3,Deep Silver,Blade Interactive,0.01,2009
18789,5737,PSV,Rejet,Unknown,0.01,2016
18790,12163,PSV,KOEI,Ruby Party,0.01,2018
18791,267,PSV,Dramatic Create,August,0.01,2014
18792,1521,Wii,Nintendo,skip Ltd.,0.01,2008
18793,2733,X360,Cave,Cave,0.01,2011
18794,2869,X360,Namco Bandai Games,Unknown,0.01,2012
18795,9197,PS4,5pb,MAGES,0.01,2017
18796,10539,GC,Mastiff,Taito Corporation,0.01,2004
18797,10100,PSV,Idea Factory,Unknown,0.01,2015
18798,5267,DS,Tecmo Koei,Tecmo Koei Games,0.01,2010
18799,11264,PSV,Dramatic Create,Dramatic Create,0.01,2017
18800,2419,DS,ASCII Media Works,ASCII Media Works,0.01,2011
18801,7360,PS3,5pb,Unknown,0.01,2012
18802,12345,PSV,Mediascape,Unknown,0.01,2016
18803,12476,PSV,Dramatic Create,Dramatic Create,0.01,2017
18804,5956,PSP,Broccoli,Unknown,0.01,2012
18805,1566,Wii,Nobilis,Marvelous Interactive,0.01,2009
18806,3464,PC,Codemasters,Codemasters Birmingham,0.01,2018
18807,1185,Wii,Hudson Entertainment,Hudson Soft,0.01,2008
18808,10335,PSP,Dorart,Dorart,0.01,2010
18809,10335,PSP,Dorart,Unknown,0.01,2010
18810,1793,PC,Codemasters,Mercury Steam / Alchemic Productions,0.01,2007
18811,6111,3DS,GameMill,"Black Lantern Studios, Inc.",0.01,2014
18812,6916,PS2,Codemasters,Supersonic Software,0.01,2006
18813,6969,PC,Focus Multimedia,Focus Multimedia,0.01,2014
18814,2142,PS2,Paon,Paon Corporation,0.01,2008
18815,12616,PSP,Asgard,Unknown,0.01,2012
18816,10168,PSP,System Soft,System Soft,0.01,2011
18817,10382,GBA,DSI Games,Rebellion Developments,0.01,2005
18818,11730,GBA,Game Factory,Sirius Games,0.01,2006
18819,4070,PS4,PQube,Inti Creates,0.01,2018
18820,9750,PSP,Quinrose,Unknown,0.01,2014
18821,12821,PSV,iMel,iMel,0.01,2017
18822,5848,PC,1C Company,Katauri Interactive,0.01,2009
18823,7525,PS2,Nippon Ichi Software,FOG (Full On Games),0.01,2008
18824,8442,PSV,Atlus,Atlus,0.01,2018
18825,10074,PSP,Takuyo,Takuyo,0.01,2011
18826,7451,PS2,Yeti,Abel Software,0.01,2006
18827,9708,PS,SNK,SNK Corporation,0.01,2000
18828,9528,PSP,Quinrose,Unknown,0.01,2013
18829,13161,X360,Sega,Blade Interactive,0.01,2007
18830,4540,PS4,Xseed Games,IGGYMOB,0.01,2018
18831,8348,PS2,Interchannel-Holon,Kogado Studio,0.01,2007
18832,12671,PSV,Matatabi,Matatabi,0.01,2017
18833,6304,PSV,Entergram,Entergram,0.01,2017
18834,771,3DS,UFO Interactive,UFO Interactive,0.01,2012
18835,8028,3DS,Nintendo,Nintendo EAD,0.01,2011
18836,11974,PC,Unknown,Viva Media,0.01,2011
18837,7622,DS,Namco Bandai,Bandai Namco Games,0.01,2008
18838,12037,XOne,11 bit studios,11 bit studios,0.01,2016
18839,4815,Wii,Hudson Soft,Hudson Soft,0.01,2009
18840,5939,DS,Sting,Sting,0.01,2008
18841,2721,PSV,CyberFront,Unknown,0.01,2012
18842,6093,PC,Eidos Interactive,Crystal Dynamics,0.01,2003
18843,11496,PC,Activision,Beenox,0.01,2014
18844,2043,PS,Agetec,A1 Games,0.01,2001
18845,9762,PSP,Conspiracy Entertainment,Milestone,0.01,2009
18846,11412,PSP,Hudson Soft,RED Entertainment,0.01,2006
18847,276,PS3,5pb,Syangrila,0.01,2012
18848,5693,GBA,Jaleco,Paragon 5,0.01,2003
18849,10122,PS2,Russel,Rusell,0.01,2008
18850,10896,DS,Bandai,Bandai,0.01,2006
18851,13039,PSV,Koei Tecmo,Koei Tecmo Games,0.01,2018
18852,1090,DS,Sega,Sega,0.01,2008
18853,8187,PSP,Alchemist,Alcot,0.01,2013
18854,8994,PS3,System 3,System 3,0.01,2013
18855,4975,DS,D3 Publisher,HuneX,0.01,2008
18856,4976,PC,Codemasters,Big Red Software,0.01,2007
18857,2376,PSV,Tecmo Koei,Koei Tecmo Games,0.01,2015
18858,4895,DS,Namco Bandai,Namco Bandai Games,0.01,2009
18859,12432,PC,Nobilis,Frozenbyte,0.01,2009
18860,6853,X360,Konami Digital Entertainment,Unknown,0.01,2011
18861,12095,PSP,Level 5,Level 5,0.01,2012
18862,7347,3DS,Namco Bandai Games,Namco Bandai Games,0.01,2013
18863,954,X360,D3 Publisher,High Voltage Software,0.01,2013
18864,4758,PSV,Entergram,Unknown,0.01,2017
18865,5034,PSP,Quinrose,QuinRose,0.01,2012
18866,5115,DS,Ubisoft,Spike Co.,0.01,2008
18867,1211,PC,PopCap Games,PopCap,0.01,2006
18868,3282,PC,Trion Worlds,Petroglyph Games,0.01,2012
18869,4576,PSV,Idea Factory,Unknown,0.01,2015
18870,3171,GBA,NewKidCo,Fluid Studios,0.01,2001
18871,6460,Wii,Marvelous Interactive,Marvelous Interactive,0.01,2007
18872,11188,PS2,Kadokawa Shoten,Kadokawa Shoten,0.01,2009
18873,4003,PSP,Sega,Deep Fried Entertainment,0.01,2007
18874,8963,PS,Electronic Arts,Colossal Pictures,0.01,1995
18875,11105,GBA,Atlus,Banpresto,0.01,2006
18876,13202,PC,Microprose,Team17 Software,0.01,1997
18877,10918,PS2,Alchemist,Chuable Soft,0.01,2008
18878,11414,PSV,Idea Factory,Idea Factory,0.01,2018
18879,5671,PS2,5pb,Genterprise,0.01,2008
18880,7233,GBA,Midway Games,Midway,0.01,2002
18881,8236,DS,"Destination Software, Inc",Unknown,0.01,2007
18882,4050,PS3,KOEI,Koei/Inis,0.01,2008
18883,8269,3DS,Mastiff,Mastiff,0.01,2011
18884,13314,PSP,Sony Computer Entertainment,Sony Computer Entertainment,0.01,2006
18885,8645,DS,Destineer,Big John Games,0.01,2008
18886,218,PC,DreamCatcher Interactive,Oberon Media,0.01,2009
18887,6251,X360,Codemasters,Codemasters,0.01,2006
18888,11611,PSP,Prototype,Front Wing,0.01,2013
18889,6047,PSV,Koei Tecmo,Koei Tecmo Games,0.01,2017
18890,9770,PS2,Kadokawa Shoten,Alchemist,0.01,2008
18891,47,3DS,Happinet,Happinet,0.01,2017
18892,7796,PSP,KOEI,Koei,0.01,2008
18893,13353,Wii,Takara Tomy,Takara Tomy,0.01,2008
18894,5947,DS,7G//AMES,Bitfield GmbH,0.01,2010
18895,1274,PC,Destineer,Atomic Games,0.01,2011
18896,1535,N64,Titus,SCi,0.01,1999
18897,8501,N64,Infogrames,Infogrames,0.01,2000
18898,8622,GBA,Titus,Planet Interactive,0.01,2001
18899,9214,PS2,Kadokawa Shoten,Kadokawa Shoten,0.01,2008
18900,1390,GC,Ubisoft,Taito Corporation,0.01,2003
18901,6722,DS,Majesco,Interchannel-Holon,0.01,2008
18902,13537,PS4,Rising Star Games,Zoink Games,0.01,2016
18903,6903,DS,Hudson Soft,Hudson Soft,0.01,2009
18904,3234,PSP,Falcom Corporation,Nihon Falcom Corporation,0.01,2007
18905,9389,PC,Codemasters,Liquid Entertainment,0.01,2008
18906,685,PS4,Nighthawk Interactive,Nighthawk Interactive,0.01,2017
18907,858,PS3,505 Games,Arc System Works,0.01,2009
18908,13523,PS4,Soedesco,Milkstone Studios,0.01,2016
18909,6820,GC,Infogrames,Melbourne House,0.01,2003
18910,13099,GBA,Kemco,Tantalus Interactive,0.01,2003
18911,9791,PS2,Activision,Left Field Productions,0.01,2008
18912,50,PC,DTP Entertainment,House of Tales,0.01,2009
18913,10593,GBA,DreamCatcher Interactive,Magic Pockets,0.01,2003
18914,10938,PC,DTP Entertainment,49Games,0.01,2008
18915,11842,WiiU,Activision,Behaviour Interactive,0.01,2015
18916,7363,PS3,5pb,5pb. Inc.,0.01,2014
18917,6108,NS,Ubisoft,Ubisoft,0.01,2018
18918,6974,Wii,Conspiracy Entertainment,DDI,0.01,2007
18919,12122,PSP,Aqua Plus,Aqua Plus,0.01,2009
18920,5048,PS4,Compile Heart,Idea Factory,0.01,2018
18921,4145,PSP,Idea Factory,Otomate,0.01,2011
18922,11548,PSP,Hamster Corporation,Hamster Corporation,0.01,2010
18923,13463,PSV,Idea Factory,Unknown,0.01,2015
18924,4742,NS,Ubisoft,Ubisoft,0.01,2018
18925,5284,DS,Atlus,Ninja Studio,0.01,2008
18926,8552,PS2,GN Software,Cocktail Soft,0.01,2009
18927,876,XOne,Nordic Games,KING Art Games,0.01,2016
18928,8587,Wii,Zoo Games,TBA,0.01,2011
18929,13041,PS2,KOEI,Koei,0.01,2010
18930,1630,NS,Tecmo Koei,Koei Tecmo Games,0.01,2017
18931,2400,PC,Ready at Dawn,Ready at Dawn,0.01,2017
18932,1718,PSP,Prototype,Prototype,0.01,2014
18933,10825,PC,Viva Media,Colossai Studio,0.01,2011
18934,343,PS,Electronic Arts,Access,0.01,2001
18935,2701,PS3,5pb,MAGES. Inc.,0.01,2013
18936,7450,PC,Ubisoft,Ubisoft Montreal,0.01,2004
18937,8136,Wii,Valcon Games,Cyber Planet,0.01,2009
18938,3011,PS3,D3Publisher,Tamsoft Corporation,0.01,2013
18939,9847,PS2,Yeti,Yeti,0.01,2008
18940,12952,DS,DTP Entertainment,dtp entertainment AG,0.01,2010
18941,4764,PSP,Nippon Ichi Software,Nippon Ichi Software,0.01,2009
18942,1501,PSP,GN Software,HuneX,0.01,2010
18943,5070,PSP,Sony Computer Entertainment,SCEI,0.01,2006
18944,5955,PSP,Dramatic Create,Operetta Due,0.01,2014
18945,6833,PSP,Quinrose,QuinRose,0.01,2014
18946,6811,PSP,5pb,5pb. Games,0.01,2010
18947,4469,PC,ArenaNet,ArenaNet,0.01,2017
18948,6141,3DS,Warner Bros. Interactive Entertainment,Hellbent Games,0.01,2014
18949,585,PSP,Quinrose,QuinRose,0.01,2011
18950,702,PSV,honeybee,Unknown,0.01,2015
18951,5419,PC,iWin,iiWin,0.01,2010
18952,5662,PS2,Idea Factory,Idea Factory,0.01,2008
18953,8733,PC,Square Enix,Tantalus Interactive,0.01,2010
18954,9751,PSP,Quinrose,QuinRose,0.01,2014
18955,3111,PC,Atari,Various,0.01,2011
18956,4063,PS2,Kids Station,Kids Station,0.01,2006
18957,5157,X360,Ubisoft,Genki,0.01,2006
18958,9752,PSP,Quinrose,QuinRose,0.01,2015
18959,9831,DS,DSI Games,Atomic Planet Entertainment,0.01,2008
18960,3833,Wii,Unknown,Funbox Media,0.01,2011
18961,10009,DS,Graffiti,Success,0.01,2010
18962,13475,DS,Namco Bandai,Bandai Namco Games,0.01,2009
18963,13073,DS,Natsume,Tryfirst,0.01,2010
18964,1633,PC,Atari,Cryptic Studios,0.01,2009
18965,2741,DS,Atlus,Sting,0.01,2009
18966,2073,PC,Ubisoft,Telltale Games,0.01,2007
18967,4974,PSP,CyberFront,CyberFront,0.01,2011
18968,6788,3DS,Capcom,Unknown,0.01,2016
18969,13038,PS3,Tecmo Koei,Unknown,0.01,2017
18970,8772,PSV,Unknown,Unknown,0.01,2015
18971,13230,X360,Deep Silver,Blade Interactive,0.01,2009
18972,3591,PSV,Focus Home Interactive,Giants Software,0.01,2017
18973,4559,DS,Namco Bandai,Bandai Namco Games,0.01,2010
18974,1658,PSV,Idea Factory,Otomate,0.01,2018
18975,2058,XB,Evolved Games,Climax Group,0.01,2006
18976,8393,PC,Kalypso,Gaming Minds Studios,0.01,2011
18977,10170,PS2,Russel,Russel,0.01,2008
18978,11858,NS,NIS America,Nippon Ichi Software,0.01,2019
18979,2113,PSP,Idea Factory,Idea Factory,0.01,2010
18980,12561,XB,DreamCatcher Interactive,Palm Development,0.01,2003
18981,8652,PSP,Konami,Blade?ÿInteractive,0.01,2006
18982,8856,PSP,CyberFront,Unknown,0.01,2012
18983,7000,PSP,Kadokawa Games,Unknown,0.01,2012
18984,9797,XOne,Microsoft Studios,Frontier Developments,0.01,2015
18985,5630,PSV,Views,Unknown,0.01,2013
18986,4440,PSP,Prototype,Prototype,0.01,2014
18987,6064,PS4,Nippon Ichi Software,Nippon Ichi Software,0.01,2018
18988,10184,DS,Majesco,Recom,0.01,2009
18989,10486,PS2,Namco Bandai,Bec,0.01,2009
18990,11547,DS,Nippon Ichi Software,Hamster Corporation,0.01,2008
18991,12303,XOne,Techland,InXile Entertainment,0.01,2017
18992,9617,PC,Milestone S.r.l,Milestone S.r.l,0.01,2016
18993,12645,PSP,Idea Factory,ZeroDiv,0.01,2014
18994,534,PSP,Idea Factory,Unknown,0.01,2012
18995,5323,PS4,THQ Nordic,Cliffhanger Productions,0.01,2018
18996,11279,Wii,Nintendo,Taito Corporation,0.01,2009
18997,4677,PS3,Nippon Ichi Software,Unknown,0.01,2014
18998,8884,PC,Konami,Konami,0.01,2007
18999,438,Wii,Yamasa Entertainment,Yamasa Entertainment,0.01,2007
19000,11898,PC,Electronic Arts,Maxis,0.01,2007
19001,4969,GBA,Ubisoft,MTO,0.01,2007
19002,6812,PSP,5pb,5pb. Games,0.01,2009
19003,10183,PSV,Nippon Ichi Software,Unknown,0.01,2017
19004,773,PSP,Gadget Soft,Gadget Soft,0.01,2009
19005,8416,NS,Marvelous Entertainment,HONEY PARADE GAMES,0.01,2018
19006,4388,PS3,Take-Two Interactive,Unknown,0.01,2013
19007,7269,X360,Milestone S.r.l.,Milestone S.r.l.,0.01,2015
19008,489,PSP,Quinrose,Unknown,0.01,2014
19009,7359,PS3,5pb,Unknown,0.01,2012
19010,1653,PS4,5pb,5pb. Inc.,0.01,2017
19011,6064,NS,Nippon Ichi Software,Nippon Ichi Software,0.01,2018
19012,10628,PC,Electronic Arts,Electronic Arts,0.01,2009
19013,10835,X360,Experience Inc.,Unknown,0.01,2014
19014,12845,PC,Warner Bros. Interactive,GRIN,0.01,2009
19015,3851,DS,UFO Interactive,Tommo,0.01,2010
19016,7009,PS3,Idea Factory,Idea Factory,0.01,2007
19017,13072,PC,Big Fish Games,Big Fish Games,0.01,2015
19018,6597,3DS,Namco Bandai Games,Namco Bandai Games,0.01,2014
19019,2156,PC,Codemasters,Blue Omega Entertainment,0.01,2009
19020,5045,PS3,NIS America,Compile Heart,0.01,2012
19021,12561,GBA,DreamCatcher Interactive,Magic Pockets,0.01,2003
19022,7362,PS3,5pb,Unknown,0.01,2014
19023,1697,PC,Facepunch Studios,Facepunch Studios,0.01,2019
19024,6527,3DS,Nintendo,AlphaDream Corporation,0.01,2019
19025,787,PS3,Little Orbit,Little Orbit,0.01,2015
19026,2139,PS2,System Soft,System Soft,0.01,2008
19027,3273,PC,Sierra Entertainment,BreakAway Games,0.01,2002
19028,13553,PC,Microsoft Game Studios,Blue Fang Games,0.01,2007
19029,6588,GC,Natsume,SIMS,0.01,2005
19030,8041,PSP,Alchemist,Alchemist,0.01,2010
19031,2138,PS3,KOEI,Koei,0.01,2009
19032,6491,3DS,Namco Bandai Games,Bandai Namco Games,0.01,2013
19033,8818,DS,Codemasters,Codemasters,0.01,2008
19034,4406,XB,Midway Games,Midway Games,0.01,2002
19035,7763,PC,1C Company,Farm 51,0.01,2009
19036,4779,PS3,Aqua Plus,Unknown,0.01,2012
19037,6810,PSP,5pb,5pb. Games,0.01,2008
19038,9287,PSV,Entergram,Entergram,0.01,2017
19039,4395,PS3,Rockstar Games,Unknown,0.01,2012
19040,10011,PC,Focus Home Interactive,Frogwares,0.01,2009
19041,12555,PC,Tri Synergy,Chaos Concept,0.01,2007
19042,3316,X360,Qute,Qute Corporation,0.01,2011
19043,7901,X360,EA Sports,EA Canada,0.01,2015
19044,412,PC,Focus Multimedia,Focus,0.01,2014
19045,2395,PC,Paradox Interactive,Most Wanted Entertainment,0.01,2012
19046,3232,PS3,5pb,Unknown,0.01,2013
19047,4649,PC,Bigben Interactive,EKO Software,0.01,2015
19048,10804,DS,Konami,Climax Group,0.01,2007
19049,4514,PC,Activision,Neversoft Entertainment,0.01,2005
19050,4856,PC,Activision,Gunnar Games,0.01,2009
19051,12375,NS,Rising Star Games,Supergonk,0.01,2018
19052,2834,PSV,El Dia,El Dia,0.01,2018
19053,12675,PSV,Wolfgame,Sukeban Games,0.01,2017
19054,490,DS,Prototype,QuinRose,0.01,2009
19055,6213,PS2,D3 Publisher,D3 Publisher,0.01,2009
19056,7274,XB,THQ,Climax Group,0.01,2005
19057,12673,PS4,Bigben Interactive,Kylotonn,0.01,2018
19058,13107,NS,FuRyu Corporation,FuRyu,0.01,2018
19059,1231,X360,Focus Home Interactive,Spiders,0.01,2014
19060,10360,Wii,Zoo Digital Publishing,Zoo Games silver,0.01,2009
19061,8973,DS,Majesco,Other Ocean Interactive,0.01,2009
19062,995,DS,GameMill,GameMill,0.01,2014
19063,8810,PS3,Sega,Sumo Digital,0.01,2010
19064,9909,PS3,SystemSoft Alpha,Unknown,0.01,2012
19065,4663,DS,Spike,Spike,0.01,2008
19066,7187,PSV,Sony Computer Entertainment,Sony Marketing,0.01,2011
19067,2210,PC,Strategy First,Sonalysts Combat Simulations,0.01,2006
19068,5721,DS,MTO,MTO,0.01,2008
19069,7254,PS4,Microids,Microids,0.01,2017
19070,7893,PC,Electronic Arts,Electronic Arts,0.01,2007
19071,10166,DS,Konami,Konami,0.01,2009
19072,1032,GBA,Nintendo,skip Ltd.,0.01,2006
19073,1848,PSP,Codemasters,Six by Nine,0.01,2005
19074,2348,DS,ASCII Media Works,ASCII Media Works,0.01,2009
19075,7012,PS2,Idea Factory,Idea Factory,0.01,2006
19076,2278,PC,505 Games,Reverie World Studios Inc.,0.01,2011
